date,party,concept_slug,concept,concept_category,speech_count,mention_count,beme_positive_hits,beme_negative_hits,salience_weight,layer_weight,beme_score,layer
2006-01-01,Bağımsız,security,Guvenlik,security_conflict,3,5,0,6,7.1,4.34589,-0.8571428571428571,negative
2006-01-01,Cumhuriyet Halk Partisi,imf,IMF,macro_economy,2,4,0,6,6.1,4.299875,-0.8571428571428571,negative
2006-01-01,Cumhuriyet Halk Partisi,security,Guvenlik,security_conflict,4,5,3,10,9.549999999999999,3.9397599999999997,-0.5,negative
2006-01-01,Adalet ve Kalkınma Partisi,security,Guvenlik,security_conflict,4,5,0,5,6.75,3.65839,-0.8333333333333334,negative
2006-01-01,Anavatan Partisi,european_union,Avrupa Birligi,democratic_reform,2,4,1,5,6.1,3.05,-0.5714285714285714,negative
2006-01-01,Adalet ve Kalkınma Partisi,reform,Reform,democratic_reform,3,5,0,3,6.050000000000001,3.0250000000000004,-0.75,negative
2006-01-01,Cumhuriyet Halk Partisi,democracy,Demokrasi,democratic_reform,2,4,2,6,6.8,2.97146,-0.4444444444444444,negative
2006-01-01,Cumhuriyet Halk Partisi,reform,Reform,democratic_reform,2,3,0,3,4.050000000000001,2.47509,-0.75,negative
2006-01-01,Adalet ve Kalkınma Partisi,democracy,Demokrasi,democratic_reform,2,4,0,2,4.7,2.35,-0.6666666666666666,negative
2006-01-01,Doğru Yol Partisi,imf,IMF,macro_economy,1,2,0,2,2.7,1.80009,-0.6666666666666666,negative
2006-01-01,Anavatan Partisi,reform,Reform,democratic_reform,1,1,0,3,2.05,1.5374999999999999,-0.75,negative
2006-01-01,Cumhuriyet Halk Partisi,interest,Faiz,macro_economy,2,2,0,2,2.7,1.35,-0.6666666666666666,negative
2006-01-01,Cumhuriyet Halk Partisi,tutelage,Vesayet,constitutional_conflict,2,2,0,2,2.7,1.35,-0.6666666666666666,negative
2006-01-01,Doğru Yol Partisi,european_union,Avrupa Birligi,democratic_reform,1,1,0,2,1.7,1.13339,-0.6666666666666666,negative
2006-01-01,Adalet ve Kalkınma Partisi,imf,IMF,macro_economy,1,1,0,1,1.35,0.675,-0.5,negative
2006-01-01,Adalet ve Kalkınma Partisi,law_state,Hukuk Devleti,democratic_reform,1,1,0,1,1.35,0.675,-0.5,negative
