speech_id,transcript_id,date,year,month,month_date,speaker,source_party,source_party_short,source_bloc,target_party,target_party_short,target_bloc,mention_count,beme_positive_hits,beme_negative_hits,relation_weight,beme_score,beme_label,topic_category,topic_label,positive_weight,negative_weight,net_weight
term_22_directed_040123,16445,2006-03-30,2006,3,2006-03-01,Ümmet Kandoğan,Doğru Yol Partisi,DYP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,1,1.35,-0.5,negative,general,General,0.0,0.675,-0.675
term_22_directed_040126,16445,2006-03-30,2006,3,2006-03-01,Ümmet Kandoğan,Doğru Yol Partisi,DYP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_040137,16445,2006-03-30,2006,3,2006-03-01,Ali Rıza Gülçiçek,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,7,2,1,8.05,0.25,positive,general,General,2.0125,0.0,2.0125
term_22_directed_040138,16445,2006-03-30,2006,3,2006-03-01,Ümmet Kandoğan,Doğru Yol Partisi,DYP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,0,2.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_040148,16445,2006-03-30,2006,3,2006-03-01,Algan Hacaloğlu,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,0,2.0,0.0,mixed,security_conflict,Security,0.0,0.0,0.0
term_22_directed_040149,16445,2006-03-30,2006,3,2006-03-01,Algan Hacaloğlu,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,1,1,1.7,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_040152,16445,2006-03-30,2006,3,2006-03-01,Algan Hacaloğlu,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_040153,16445,2006-03-30,2006,3,2006-03-01,Algan Hacaloğlu,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_040154,16445,2006-03-30,2006,3,2006-03-01,Algan Hacaloğlu,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_040160,16445,2006-03-30,2006,3,2006-03-01,Algan Hacaloğlu,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_040161,16445,2006-03-30,2006,3,2006-03-01,Oğuz Oyan,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,5,3,1,6.4,0.4,positive,general,General,2.5600000000000005,0.0,2.5600000000000005
term_22_directed_040163,16445,2006-03-30,2006,3,2006-03-01,Oğuz Oyan,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,3,1,0,3.35,0.5,positive,general,General,1.675,0.0,1.675
term_22_directed_040163,16445,2006-03-30,2006,3,2006-03-01,Oğuz Oyan,Cumhuriyet Halk Partisi,CHP,opposition,Anavatan Partisi,ANAP,opposition,1,1,0,1.35,0.5,positive,general,General,0.675,0.0,0.675
term_22_directed_040169,16465,2006-04-04,2006,4,2006-04-01,Abdülkadir Aksu,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_040169,16465,2006-04-04,2006,4,2006-04-01,Abdülkadir Aksu,Adalet ve Kalkınma Partisi,AK Party,government,Anavatan Partisi,ANAP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_040172,16465,2006-04-04,2006,4,2006-04-01,Deniz Baykal,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,6,1,1,6.7,0.0,mixed,security_conflict,Security,0.0,0.0,0.0
term_22_directed_040174,16465,2006-04-04,2006,4,2006-04-01,Deniz Baykal,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,2,0,0,2.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_040178,16465,2006-04-04,2006,4,2006-04-01,Deniz Baykal,Cumhuriyet Halk Partisi,CHP,opposition,Adalet ve Kalkınma Partisi,AK Party,government,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
term_22_directed_040198,16465,2006-04-04,2006,4,2006-04-01,Süleyman Sarıbaş,Adalet ve Kalkınma Partisi,AK Party,government,Cumhuriyet Halk Partisi,CHP,opposition,1,0,0,1.0,0.0,mixed,general,General,0.0,0.0,0.0
